Image_name,center_x,center_y,len_a,len_b,angle_in_radian
003450.jpg,116,121,210,242,2.89162995157161
003453.jpg,106,115,208,248,3.077084766717567
003455.jpg,127,114,174,216,1.963642947618011
003456.jpg,72,108,113,188,0.2946998801689066
003457.jpg,109,106,139,215,1.1877440135127664
003458.jpg,123,102,195,235,1.3779855944020318
003459.jpg,105,112,173,256,2.3842567512307276
003461.jpg,136,108,132,155,1.8312608050976438
003463.jpg,121,103,145,226,1.0239677956932454
014034.jpg,200,171,70,142,0.09643034997640869
014038.jpg,111,118,210,245,0.30907429215260923
014039.jpg,117,102,168,254,2.1566140023084985
014040.jpg,112,118,220,253,2.4451416737560105
014042.jpg,99,121,195,226,1.834737561900742
014043.jpg,119,109,186,212,1.079097427365785
014044.jpg,121,115,177,204,0.7358995861127996
014045.jpg,115,105,166,219,1.5724477529868548
014046.jpg,109,109,179,194,1.9930305307728722
014047.jpg,120,114,195,208,1.084589864218937
014049.jpg,109,118,187,195,1.447377585555409
014050.jpg,111,109,188,194,0.7302510214407415
014052.jpg,112,116,179,191,2.85093924696018
014053.jpg,126,111,147,214,1.243171186858095
014054.jpg,123,113,201,226,1.7530422991434171
014056.jpg,122,107,202,224,2.500447273797577
014057.jpg,113,113,180,204,1.8553684050753136
014059.jpg,113,117,196,225,0.7957713755803886
014063.jpg,121,106,149,178,1.267384514331041
014065.jpg,121,113,189,233,1.5895827977565333
014066.jpg,122,128,211,218,2.7359090636802788
014067.jpg,135,111,189,191,1.91795961491101
014068.jpg,106,93,167,210,1.9684949608080264
014069.jpg,115,114,204,206,1.3907874097620427
014070.jpg,119,106,180,206,0.17136283139585712
014072.jpg,107,108,196,215,1.8820250496903526
000107.jpg,111,125,193,223,0.14541841592484606
000108.jpg,114,112,185,190,0.5369486362211344
000109.jpg,113,119,202,233,0.09260243873882648
000110.jpg,116,117,186,204,1.2474912336203672
000111.jpg,106,98,208,223,2.2428572784174063
000114.jpg,53,24,71,126,1.6922556472623584
000116.jpg,103,110,147,178,0.8873955020927746
000117.jpg,117,101,166,206,1.8594104178197812
000118.jpg,111,119,202,243,1.994863717709228
000119.jpg,107,111,212,226,1.0924083059681644
000121.jpg,110,115,171,195,1.7841102037880634
000122.jpg,117,109,204,215,2.9076997319052573
000123.jpg,116,113,192,219,1.8266709801169465
000125.jpg,107,119,215,250,0.31548994708715106
000126.jpg,98,109,203,242,1.8995635633651786
000128.jpg,113,109,186,229,0.5966675935316667
000129.jpg,106,111,213,229,2.305647160070423
000130.jpg,131,100,169,233,0.9709285457393362
000131.jpg,119,104,203,227,1.8705086090304686
000132.jpg,111,111,206,224,0.8249542282264497
000134.jpg,114,109,171,203,2.1634544647264216
000135.jpg,111,114,146,177,2.0069218453348343
026850.jpg,109,112,170,189,1.281614982457825
026851.jpg,111,112,184,196,0.6560142742113194
026852.jpg,119,137,147,189,1.3429274754961198
026853.jpg,181,192,83,122,1.357890712396839
026855.jpg,108,108,189,232,2.3573913147862267
026857.jpg,121,79,201,228,1.7596189754553677
026858.jpg,107,115,235,242,3.0728114584324255
026859.jpg,107,109,184,196,1.21775903742045
026860.jpg,113,112,187,194,0.37610332704978633
026861.jpg,103,98,152,199,2.1212284477465615
026863.jpg,102,107,135,232,0.9808020157437232
026864.jpg,98,206,52,213,1.589979475600901
026865.jpg,112,114,201,225,0.3935185030766279
026866.jpg,116,111,204,239,1.4556926402689088
026867.jpg,104,114,150,216,1.6213804085398615
026868.jpg,110,100,207,249,2.2355197369820203
026869.jpg,112,103,183,192,1.7769313867536456
026870.jpg,117,128,216,231,0.08533049429004018
026871.jpg,117,117,211,236,0.5379025472340871
026874.jpg,120,110,163,213,2.178650195590305
026876.jpg,118,105,133,203,2.2630522952795866
026878.jpg,116,104,172,259,1.558988536311758
026879.jpg,106,118,225,255,3.1163160590516332
026880.jpg,112,110,216,247,1.2148781629112568
026881.jpg,108,122,169,229,0.7863726140403083
026882.jpg,117,112,202,250,1.1922804421136073
007234.jpg,111,119,207,233,3.048855791794945
007235.jpg,120,107,208,243,1.5221793889891184
007237.jpg,108,113,183,230,1.927021419994168
007238.jpg,99,101,177,240,1.7749980649603028
007239.jpg,114,104,159,219,1.6830443056839923
007240.jpg,107,109,186,203,2.306253561850634
007243.jpg,101,123,188,232,3.0393328603690395
007244.jpg,105,98,161,194,1.7743826084323855
007247.jpg,108,120,216,241,0.5786755435232004
007248.jpg,128,102,189,200,0.5619312510644634
007250.jpg,101,109,147,166,1.0590726530762882
007251.jpg,88,99,145,219,1.3025425017778312
007252.jpg,124,105,201,235,0.8638489635777573
007255.jpg,110,105,162,238,1.2298689635292583
007256.jpg,118,110,215,230,1.4459417422536929
007259.jpg,116,116,191,197,0.1915121084663149
007260.jpg,92,112,152,163,1.4791138104756107
007264.jpg,115,105,145,214,1.1951866166531564
007265.jpg,123,113,166,205,1.418055249847255
007266.jpg,116,114,163,211,0.5959480739841545
003267.jpg,107,112,215,247,0.523561025289847
003268.jpg,110,99,137,188,1.0713809181072802
003270.jpg,114,113,186,201,1.3797338264996142
003271.jpg,111,98,179,238,2.1662234864698315
003273.jpg,114,106,168,190,1.633881153538639
003275.jpg,107,100,162,208,1.1610499514844117
003276.jpg,124,98,197,211,0.2329551061514215
003277.jpg,113,126,227,243,0.55759512546711
003278.jpg,121,110,172,223,2.02591258075208
003279.jpg,109,127,205,257,0.22792912196319673
003280.jpg,84,104,203,227,2.7044491417231726
003282.jpg,112,108,172,208,2.052960710047361
003283.jpg,112,106,191,201,2.125862880675517
003284.jpg,108,112,151,250,2.2428373047092314
003285.jpg,92,107,201,216,1.993320948489745
003286.jpg,131,95,151,177,0.6404540897522589
003287.jpg,118,99,182,211,0.8190780298602172
003288.jpg,117,110,163,212,1.9691470358009322
003289.jpg,111,119,200,249,1.3625737480156888
003290.jpg,113,115,215,235,1.313248276201895
003291.jpg,29,56,82,115,0.4972250252700534
026739.jpg,107,125,179,206,0.24840893061444697
026740.jpg,114,111,217,249,1.6010692778541542
026741.jpg,112,110,192,234,2.4101464054518242
026742.jpg,115,112,210,233,2.846925064249104
026749.jpg,116,109,201,247,1.1415493538764698
026750.jpg,125,98,141,235,1.1455050802016191
026753.jpg,95,120,144,176,1.633025346722342
026754.jpg,113,115,197,206,0.1419192219895637
026755.jpg,103,100,114,211,1.0142427969196302
026757.jpg,106,125,202,230,0.5910196946498811
026758.jpg,104,98,125,209,0.97560445740227
026759.jpg,114,122,164,213,2.139226623025535
026760.jpg,118,102,173,212,0.3140538374693258
026761.jpg,115,109,198,215,1.2058726836851539
026762.jpg,101,107,156,207,2.026144142608863
026763.jpg,117,105,155,209,2.074578520721916
026764.jpg,112,116,204,227,0.1457481319125547
030376.jpg,113,115,160,176,2.3136262570124093
030378.jpg,208,40,52,143,2.9922084911961964
030380.jpg,119,115,180,192,1.3990357522902361
030381.jpg,112,103,157,202,2.3047283694943457
030384.jpg,110,103,162,203,1.350303899083421
030386.jpg,116,107,159,221,1.1239411985391388
030390.jpg,105,114,140,216,1.9402342942684325
030391.jpg,75,21,63,186,1.588593966043787
030392.jpg,105,109,173,208,2.1691428436567763
030393.jpg,106,108,179,226,2.0773182476933347
030394.jpg,98,116,167,188,2.047874471839473
030396.jpg,103,113,176,196,1.4507817712188025
030398.jpg,109,116,181,231,0.6719168080285095
030399.jpg,110,118,208,241,0.35191077223334305
030400.jpg,114,116,194,204,2.3944955403576467
030401.jpg,109,109,198,224,0.9548662888357686
030402.jpg,143,107,180,223,0.7281150330884434
030404.jpg,122,121,224,247,0.8096254724661172
030405.jpg,116,111,203,236,0.2654597362698952
030406.jpg,116,117,207,216,2.7120692445502166
023626.jpg,104,126,128,178,1.6157583423206499
023628.jpg,211,160,46,162,0.04256704724101262
023630.jpg,81,108,142,190,1.200329846508372
023631.jpg,110,94,204,235,1.5175319065708213
023632.jpg,110,126,225,237,2.7027971828989967
023633.jpg,106,111,190,213,1.3965740593366214
023634.jpg,111,100,221,238,0.20765684013989094
023636.jpg,114,109,161,218,1.465068432044587
023637.jpg,105,112,244,265,2.161981869801662
023638.jpg,206,117,51,188,0.0322178742480994
023639.jpg,109,104,203,243,2.256314764037795
023640.jpg,107,116,191,244,2.7439129280204027
023641.jpg,98,114,154,208,1.7237665687543395
023642.jpg,113,115,139,161,1.9359657796732535
023643.jpg,107,107,167,204,2.555835431832936
023644.jpg,124,96,168,215,0.6958931141644384
023649.jpg,113,111,207,211,0.10388695967965678
023650.jpg,102,121,205,226,2.8082676831299493
023652.jpg,112,109,155,238,1.2489911259462998
023654.jpg,108,122,219,230,2.9594180539584864
023655.jpg,83,118,199,212,1.3703010430766083
023656.jpg,107,108,180,195,2.0542872305863296
023657.jpg,121,100,128,212,2.258940640872613
008362.jpg,113,120,159,180,1.4076116636325093
008363.jpg,118,110,204,252,0.9527033359774334
008364.jpg,118,105,185,235,1.1760383552574323
008366.jpg,115,104,166,181,2.0018482571421243
008368.jpg,114,110,172,185,0.7425172751055373
008369.jpg,125,110,170,218,1.9893449821403115
008370.jpg,111,112,156,250,1.0266727018334114
008374.jpg,117,115,209,235,0.5139980465790496
008375.jpg,113,115,160,218,1.111143710815899
008376.jpg,120,119,225,262,0.2849274771278881
008377.jpg,118,110,164,196,1.7085002641215694
008378.jpg,105,117,190,199,2.2547411021496675
008379.jpg,115,120,196,225,2.866099557781565
008380.jpg,97,111,156,224,1.4400456367583117
008381.jpg,127,45,72,200,1.9141875135430215
008382.jpg,38,122,53,125,3.09803319185213
008383.jpg,115,118,189,230,0.20330525156345827
008385.jpg,95,119,168,205,1.0506862922246014
008386.jpg,108,107,170,251,2.2759286791501196
008387.jpg,123,114,195,206,2.1467394004606484
008388.jpg,111,111,148,217,1.7536620167290784
021495.jpg,123,109,204,238,1.551082276825585
021496.jpg,104,116,153,175,0.9042516473172948
021497.jpg,118,110,183,207,2.1315913401802775
021498.jpg,123,120,124,190,1.399772382647752
021499.jpg,108,113,212,251,3.1010412323033747
021501.jpg,117,109,202,238,1.2781607293659376
021502.jpg,103,113,202,218,2.145537249544587
021504.jpg,103,116,167,207,1.173456820054764
021505.jpg,93,107,179,208,1.806088340158106
021510.jpg,111,95,192,218,2.1971478467317227
021512.jpg,135,117,102,168,1.6673150104957117
021514.jpg,117,113,170,195,1.9089513393657622
021515.jpg,110,120,194,234,2.63141727514993
021517.jpg,109,115,181,238,1.0666860980006068
021518.jpg,119,113,231,236,0.19848810913896614
021519.jpg,105,111,148,201,1.6000575429560333
021521.jpg,123,103,174,213,2.390681627360544
021524.jpg,104,102,167,218,1.0465466746261822
021525.jpg,123,102,178,216,2.0556595574960475
021526.jpg,111,111,191,202,0.27403035457950187
021528.jpg,112,120,182,198,2.23261795665827
034470.jpg,112,114,160,220,1.0292888581302508
034471.jpg,111,117,202,250,0.5127891711812353
034472.jpg,117,103,202,219,3.047304500459974
034473.jpg,112,122,199,253,0.3865509412956808
034474.jpg,119,123,195,232,2.4161334578984315
034475.jpg,115,109,173,207,1.2433446918031137
034476.jpg,135,95,210,222,2.4058994624614747
034477.jpg,28,44,82,117,0.22464289769133663
034478.jpg,112,120,180,206,2.2681607708825764
034480.jpg,112,103,185,194,1.223055132722236
034481.jpg,119,109,238,245,1.5148261349033008
034483.jpg,113,116,200,240,0.445578675145283
034484.jpg,119,122,205,227,2.7077368140888756
034485.jpg,121,113,146,211,1.640201900069833
034486.jpg,109,108,186,217,1.5586368658898127
034488.jpg,64,113,126,168,2.8721832829757425
034489.jpg,110,115,161,211,1.2065067823407016
034490.jpg,102,115,190,204,2.3612142825310354
034491.jpg,116,107,172,240,1.0061882659397672
034492.jpg,117,95,151,217,2.1215878413356672
034494.jpg,122,109,163,198,2.0523206192793606
034495.jpg,118,114,149,216,1.5225213388730847
034497.jpg,114,112,165,196,2.199150810187571
034498.jpg,118,99,215,230,2.6030325053035384
034499.jpg,115,114,214,224,0.13984613417326194
019413.jpg,113,122,190,206,2.4258617190443816
019414.jpg,130,208,45,206,1.5897736132486378
019417.jpg,97,99,164,189,2.027100750072419
019419.jpg,114,91,187,210,1.4689438640628705
019420.jpg,120,78,201,230,1.5296803153573812
019422.jpg,116,106,191,211,1.6865072140494224
019423.jpg,115,119,229,255,2.6945038329483806
019426.jpg,113,66,75,151,1.559188939183786
019427.jpg,42,36,69,136,0.8299158304953219
019428.jpg,117,105,201,230,0.8749931608962755
019429.jpg,138,112,199,221,1.5784574423027276
019430.jpg,112,115,192,226,0.987238676361363
019432.jpg,120,103,192,234,0.6178481797342575
019433.jpg,111,108,157,189,2.1580249450540228
019434.jpg,110,112,214,257,1.0781199140876714
019436.jpg,109,114,224,249,1.3227974397645377
019437.jpg,105,106,151,211,1.2348160515701896
007518.jpg,117,113,188,207,0.7187833832078331
007519.jpg,114,123,192,248,0.7104400989867783
007520.jpg,95,126,216,231,0.13170426815440128
007522.jpg,108,112,140,180,1.9263115544056073
007523.jpg,133,113,118,214,1.0987371751406831
007524.jpg,110,117,131,145,1.7663362666728744
007525.jpg,114,80,176,207,0.2614275106424335
007526.jpg,109,111,206,217,2.3459961811139953
007527.jpg,117,107,100,181,0.9402207670530958
007528.jpg,112,105,209,213,1.4810216990805436
007530.jpg,103,111,189,207,1.4934518703104338
007531.jpg,52,105,91,176,3.122248250379785
007532.jpg,124,113,179,216,1.3027952357652797
007533.jpg,112,124,238,243,1.079873539086461
007534.jpg,110,114,214,235,0.6913255931578708
007535.jpg,113,115,187,217,2.510536393271233
007536.jpg,100,106,188,205,2.278263472477792
007537.jpg,128,102,168,218,1.0258712900823794
007538.jpg,18,165,62,125,3.1140931184897442
007539.jpg,112,117,213,249,0.04322987058563051
020979.jpg,124,91,191,218,0.7674465934375511
020980.jpg,63,59,106,150,0.9496758544502313
020982.jpg,125,117,209,228,2.2041674067329535
020983.jpg,110,102,234,262,1.4227733060344394
020984.jpg,108,110,155,242,2.335659387658962
020985.jpg,108,110,158,200,1.9752304946790002
020986.jpg,115,95,193,266,1.603308730014802
020988.jpg,122,115,172,197,2.022112383034592
020989.jpg,106,124,215,244,0.23388543154397026
020991.jpg,116,111,257,268,0.026794918851668483
020992.jpg,120,99,187,204,1.5348773410666163
020993.jpg,112,103,168,248,2.143582356146414
020995.jpg,121,109,153,188,1.9157209616986892
020996.jpg,101,104,190,231,0.8846284777201823
020998.jpg,105,115,211,216,2.2061433391037375
021000.jpg,114,118,223,261,0.1686532147895128
021001.jpg,98,117,170,189,1.9944262935001824
021002.jpg,113,94,162,239,1.0031428080752072
021003.jpg,95,89,126,155,1.878068657574931
021004.jpg,110,110,198,205,2.604541985009395
021005.jpg,119,121,189,217,2.7043844269086836
021006.jpg,111,125,209,239,0.2717642541631966
021007.jpg,113,111,174,177,1.195815122670415
021008.jpg,115,111,213,230,0.7564747026415609
021009.jpg,124,89,169,196,0.4787942527615101
021010.jpg,116,110,180,186,2.2561682901778406
021011.jpg,93,113,210,244,1.838354933609397
021012.jpg,116,110,169,201,1.859020397878139
021014.jpg,117,113,178,242,1.9232625012735756
006653.jpg,121,122,221,232,0.409486284340525
006654.jpg,108,113,196,228,1.7175977555633344
006655.jpg,38,31,87,113,1.0622850245621691
006656.jpg,105,115,152,220,1.3739133547791917
006657.jpg,110,111,196,229,1.0668671929547322
006658.jpg,128,109,146,193,1.045638470115438
006659.jpg,110,115,200,221,3.1187949293942787
006660.jpg,112,117,169,190,0.8736051879151535
006661.jpg,129,97,180,215,0.768814659289525
006663.jpg,108,101,150,208,1.1528005436917823
006664.jpg,118,112,208,214,2.0769808251832216
006665.jpg,105,121,210,248,2.9508405447195596
006666.jpg,127,122,232,240,1.1718392160086497
006667.jpg,116,108,159,187,2.0389416969111296
006668.jpg,119,118,171,194,1.3259040171761152
006669.jpg,104,117,208,221,1.8761735521432306
006670.jpg,114,115,188,202,0.9062051425558951
006672.jpg,112,118,222,231,0.7112357183624394
006673.jpg,114,101,183,220,2.0372620412116165
006674.jpg,106,116,193,213,2.153344572596263
006675.jpg,128,119,211,234,0.8139628297754746
006676.jpg,116,115,199,210,1.7012378238289232
006678.jpg,140,33,82,158,1.9770900469101482
006679.jpg,127,113,175,222,1.9216584793490208
006680.jpg,111,119,180,226,0.030671203913738454
006684.jpg,131,110,187,191,0.5592135617510648
006685.jpg,74,66,64,141,0.9462097502914932
006686.jpg,117,115,170,198,2.299474218979728
006687.jpg,111,127,207,245,0.3528842574803079
006688.jpg,112,121,205,232,0.307292570804319
023692.jpg,113,107,157,204,0.04734110887368352
023694.jpg,129,119,206,252,1.6454085131589926
023696.jpg,109,114,195,231,1.9635474732929317
023697.jpg,110,106,151,215,1.8570042517748946
023698.jpg,108,114,205,241,3.0059685119164175
023700.jpg,114,109,199,246,1.7068055615618971
023701.jpg,114,113,162,221,1.3409066688609677
023702.jpg,117,110,170,206,1.1785276119283292
023703.jpg,105,112,182,223,1.74489022988863
023704.jpg,123,114,209,250,1.0840642227987827
023705.jpg,123,65,80,153,1.5732803903016679
023706.jpg,107,112,178,201,1.974445927421863
023707.jpg,116,110,160,204,2.1673619878358403
023708.jpg,112,109,200,226,1.970212300236964
023709.jpg,123,94,129,171,3.077832049719443
023710.jpg,113,109,198,223,1.0515034832050922
023712.jpg,110,112,157,227,0.8739473375362015
023713.jpg,125,112,165,210,2.0263707776176285
023714.jpg,113,110,184,228,0.7653021495487922
023715.jpg,109,113,187,196,2.1549733619189553
023716.jpg,94,96,174,211,1.9697445159914915
023717.jpg,114,115,190,211,2.7916948316663865
023720.jpg,91,77,188,193,2.807478854815068
023722.jpg,81,97,161,186,1.0695100474414996
010222.jpg,107,105,175,217,1.974216762410062
010223.jpg,118,93,189,201,0.5060622592942906
010224.jpg,111,121,210,237,0.455782543572408
010225.jpg,93,120,201,220,1.7262690080726324
010228.jpg,107,123,220,252,0.33003882941176754
010229.jpg,107,99,173,239,1.1724699857128351
010230.jpg,122,104,217,252,1.3463556296093242
010231.jpg,113,110,184,207,1.1113094925937566
010233.jpg,113,116,193,218,1.2129425774309872
010235.jpg,117,104,153,245,1.6574041896570366
010237.jpg,123,101,172,243,1.1980531100924632
010239.jpg,126,114,220,241,2.2445297435819764
010241.jpg,115,96,156,273,2.232969627080215
010242.jpg,112,99,203,207,1.2810602460027616
010244.jpg,111,111,182,196,3.0849701203891824
010245.jpg,107,114,165,174,2.0768169076181278
010246.jpg,106,107,182,241,0.7471525069828203
010247.jpg,116,111,198,212,1.6296359416029984
010248.jpg,116,99,175,193,1.9997230545922413
010250.jpg,99,114,162,234,0.12599482528429967
010251.jpg,107,110,154,176,2.6295602529218174
006080.jpg,107,108,170,223,2.0726961984634475
006082.jpg,94,106,168,256,1.7050791673852532
006083.jpg,109,110,144,173,1.977423740994735
006084.jpg,109,107,146,167,1.1420292555049023
006085.jpg,128,108,219,234,0.1949898306653085
006086.jpg,101,118,187,191,0.5387384136317221
006087.jpg,94,18,51,144,1.474750753661734
006088.jpg,124,107,189,220,1.309649280304762
006089.jpg,120,120,202,236,0.04370742946454136
